#Timestamp Benchmark Run(#) CPU(4) Frequency(MHz) CPU(4) Temperature(C) A15 Voltage(V) A15 Current(A) A15 Power(W) CPU cycles L1 Data Cache access L1 Instructions Cache access L2 Data Cache access Bus Access
1357002839338549357	bzip2e	1	200	54	0.900000	0.109000	0.099000		639159	12870	15714	826	36
1357002839890079738	bzip2e	1	200	54	0.900000	0.109000	0.099000		829586	50086	61899	4806	129
1357002840444402978	bzip2e	1	200	54	0.900000	0.109000	0.099000		689992	16197	21470	1354	56
1357002840983489765	bzip2e	1	200	54	0.900000	0.109000	0.099000		960046	70789	87257	6772	191
1357002841523722170	bzip2e	1	200	54	0.900000	0.109000	0.100000		901400	13218	16160	886	36
1357002842078809864	bzip2e	1	200	54	0.900000	0.109000	0.100000		394468	50027	62205	4613	140
1357002842607937334	bzip2e	1	200	54	0.900000	0.109000	0.099000		1207367	13026	15057	848	35
1357002843135095356	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		546582	48858	58936	4259	95
1357002843673234357	consumer_jpeg_c	1	200	54	0.900000	0.106000	0.097000		1014699	13008	15388	826	39
1357002844221068801	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		598730	49706	61325	4747	131
1357002844757908851	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		787019	15235	17774	1061	37
1357002845303199185	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		876959	12806	14956	825	40
1357002845858289754	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		692515	48621	59207	5811	150
1357002846396426880	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		654958	12911	15781	851	37
1357002846932955390	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		862992	52015	65109	4705	131
1357002847468480197	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		494124	12821	14839	840	36
1357002848003469633	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		1027436	51450	63466	5073	178
1357002848544885864	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		319519	15349	18244	1040	37
1357002849093851677	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		1305037	67952	83230	9065	182
1357002849640510711	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		176211	12731	15042	849	35
1357002850178630337	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		1151159	49846	62423	5495	186
1357002850728323271	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		367545	12923	16466	862	41
1357002851267076018	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		965543	50110	58912	6767	130
1357002851813359763	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		758947	49822	62918	4609	130
1357002852356519442	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		710992	15161	18023	1052	36
1357002852903324976	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		651238	71175	89063	6556	177
1357002853465803210	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		886253	12892	15870	855	41
1357002854005577076	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		420061	49273	60893	4651	142
1357002854546997891	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		948189	12897	15802	877	40
1357002855085627806	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		439738	52341	65416	4797	130
1357002855632304882	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		853086	13174	16070	830	43
1357002856177147594	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		613733	49849	61477	6518	162
1357002856718623658	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		667204	15280	18409	1014	37
1357002857266951891	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		906053	70835	88031	9250	211
1357002857823580743	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		968232	49872	60088	6476	149
1357002858358241139	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		318988	12842	15230	845	47
1357002858903181100	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		1103940	54623	67442	5096	133
1357002859447561981	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		194796	12853	15557	847	37
1357002859987966593	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		1134461	49459	60031	6548	143
1357002860532844013	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		256816	15280	18751	1017	36
1357002861073318667	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		1038264	69221	86322	6494	171
1357002861618968374	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		456913	12874	15609	878	36
1357002862163126464	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		748698	49477	61003	4554	125
1357002862716881333	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		661477	12838	15790	865	36
1357002863265547272	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		589415	51472	63806	4562	119
1357002863808450745	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		817784	12802	15379	840	36
1357002864353302540	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		925880	15186	18500	1094	36
1357002864898551874	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		535092	68911	86730	7851	215
1357002865447465854	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		797779	12943	16212	832	37
1357002865978453063	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		599481	48366	58916	6438	133
1357002866520457833	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		639630	12858	15437	848	38
1357002867068411401	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		781329	52068	68654	5197	173
1357002867612544326	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		447391	16673	17728	1010	55
1357002868162513049	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		969888	51400	64739	5013	151
1357002868703329576	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		265698	15214	18150	1064	37
1357002869238526469	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		1219400	71571	90430	7398	190
1357002869782669893	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		192653	12852	15296	787	53
1357002870331132583	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		1210566	49498	60834	5791	176
1357002870878435114	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		1047214	52347	64687	4963	141
1357002871418353438	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		349716	12833	15561	872	36
1357002871965977383	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		845444	47710	58871	4495	126
1357002872508647358	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		607104	33555	42641	3097	98
1357002873058319625	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		730104	48968	60184	4795	121
1357002873598169990	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		655903	12880	16034	884	36
1357002874145639728	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		555668	50178	62701	4449	131
1357002874688270411	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		826173	12944	15811	842	36
1357002875233416996	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		407989	52356	65132	4664	124
1357002875777932626	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		920451	12964	15943	807	36
1357002876323305002	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		407802	49898	62277	4688	137
1357002876861647459	consumer_jpeg_c	1	200	54	0.900000	0.109000	0.099000		564908	47536	56348	5948	138
1357002877406768669	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		670670	12917	16238	835	40
1357002877958402967	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		693482	49348	60375	5423	132
1357002878499516617	consumer_jpeg_c	1	200	54	0.900000	0.108000	0.099000		495292	12965	16756	813	37
1357002879064461920	consumer_jpeg_c	1	200	54	0.900000	0.107000	0.098000		898309	52773	66561	4987	137
